,glo_avg,dir_avg,diff_avg,lw_avg,par_avg,lux_avg,tp_sfc,humid,press,rain,ws_10m,wd_10m
1733,-1.671,0.0409999999999999,-1.259,388.9,0.0,-0.001,19.39,90.5,899.88,0.0,1.186,336.3
1734,-1.671,0.027,-1.268,388.7,0.0,-0.001,19.41,90.5,899.88,0.0,1.255,335.3
1735,-1.671,-0.044,-1.265,388.7,0.005,-0.002,19.42,90.4,899.88,0.0,1.071,333.3
1736,-1.671,-0.181,-1.271,388.8,0.005,-0.005,19.44,90.4,899.88,0.0,1.234,330.3
1737,-1.671,-0.191,-1.268,389.5,-0.027,-0.003,19.38,90.4,899.88,0.0,1.199,327.5
1738,-1.671,-0.201,-1.228,390.4,0.0,-0.004,19.36,90.5,899.82,0.0,1.175,325.9
1739,-1.671,-0.204,-1.21,390.5,0.0,-0.003,19.39,90.4,899.94,0.0,1.078,324.5
1740,-1.668,-0.204,-1.216,390.3,0.0,-0.003,19.41,90.5,899.88,0.0,1.069,324.6
1741,-1.671,-0.204,-1.189,390.3,-0.005,-0.003,19.42,90.4,899.82,0.0,1.198,328.3
1742,-1.671,-0.204,-1.2009999999999998,390.3,0.0,-0.002,19.38,90.6,899.82,0.0,1.147,330.0
1743,-1.671,-0.198,-1.222,390.4,-0.016,-0.005,19.38,90.5,899.82,0.0,1.171,333.8
1744,-1.671,-0.204,-1.18,390.7,-0.032,-0.003,19.38,90.6,899.82,0.0,1.219,334.9
1745,-1.671,-0.204,-1.198,391.0,-0.011,-0.004,19.39,90.6,899.88,0.0,1.207,332.7
1746,-1.671,-0.204,-1.177,391.1,0.0,-0.002,19.29,90.6,899.82,0.0,1.2919999999999998,332.2
1747,-1.668,-0.198,-1.167,391.0,-0.011,-0.004,19.43,90.7,899.82,0.0,1.172,331.1
1748,-1.668,-0.092,-1.14,391.1,0.005,-0.004,19.36,90.6,899.82,0.0,1.255,330.7
1749,-1.671,-0.044,-1.155,391.0,0.0,-0.003,19.39,90.6,899.82,0.0,1.095,330.8
1750,-1.671,-0.106,-1.198,391.0,-0.005,-0.001,19.38,90.7,899.82,0.0,1.23,330.1
1751,-1.668,-0.102,-1.183,390.9,-0.005,-0.002,19.33,90.7,899.82,0.0,1.03,331.5
1752,-1.671,0.003,-1.2009999999999998,390.8,-0.016,-0.003,19.33,90.7,899.82,0.0,1.0759999999999998,330.7
1753,-1.671,0.184,-1.225,390.4,0.005,-0.004,19.36,90.6,899.76,0.0,1.154,331.8
1754,-1.671,0.204,-1.225,390.1,-0.011,-0.004,19.39,90.7,899.82,0.0,1.101,335.0
1755,-1.668,0.17,-1.237,390.3,-0.016,-0.004,19.39,90.6,899.76,0.0,1.188,333.8
1756,-1.668,0.106,-1.259,391.4,-0.016,-0.004,19.36,90.6,899.76,0.0,1.324,335.9
1757,-1.671,0.089,-1.216,393.8,-0.016,-0.005,19.31,90.6,899.76,0.0,1.378,340.6
1758,-1.66,0.1939999999999999,-1.131,396.5,0.0,-0.004,19.31,90.6,899.76,0.0,1.137,340.9
1759,-1.519,0.204,-0.991,399.3,-0.011,-0.003,19.33,90.7,899.77,0.0,1.154,336.8
1760,-1.372,0.198,-0.958,398.9,-0.032,-0.005,19.46,90.7,899.77,0.0,1.053,338.9
1761,-1.369,0.204,-0.927,396.5,-0.011,-0.004,19.34,90.6,899.71,0.0,1.245,333.7
1762,-1.369,0.204,-0.927,396.6,-0.027,-0.005,19.33,90.7,899.71,0.0,1.22,333.4
1763,-1.369,0.204,-0.949,394.9,-0.005,-0.005,19.38,90.7,899.71,0.0,1.433,334.5
1764,-1.367,0.204,-1.025,390.7,-0.005,-0.005,19.39,90.7,899.71,0.0,1.33,334.2
1765,-1.504,0.204,-1.186,387.2,0.005,-0.002,19.41,90.6,899.71,0.0,1.235,333.8
1766,-1.666,0.204,-1.268,385.7,-0.027,-0.004,19.33,90.7,899.71,0.0,1.1840000000000002,334.3
1767,-1.671,0.204,-1.277,384.7,-0.005,-0.004,19.46,90.7,899.65,0.0,1.182,335.9
1768,-1.671,0.204,-1.277,383.9,0.005,-0.003,19.39,90.6,899.64,0.0,1.467,335.7
1769,-1.671,0.204,-1.277,383.1,0.005,-0.002,19.43,90.6,899.58,0.0,1.276,343.1
1770,-1.673,0.204,-1.277,382.6,-0.011,-0.005,19.43,90.6,899.52,0.0,1.241,339.8
1771,-1.671,0.157,-1.277,381.6,-0.011,-0.004,19.41,90.7,899.59,0.0,1.198,341.2
1772,-1.729,0.075,-1.277,380.2,-0.005,-0.001,19.44,90.6,899.52,0.0,1.265,341.2
1773,-1.805,0.102,-1.277,378.6,-0.011,-0.001,19.34,90.6,899.58,0.0,1.172,338.5
1774,-1.939,-0.068,-1.277,377.6,-0.005,-0.002,19.39,90.6,899.52,0.0,1.16,340.5
1775,-1.972,-0.204,-1.277,378.2,0.005,-0.003,19.34,90.6,899.52,0.0,1.17,336.6
1776,-1.974,-0.1939999999999999,-1.277,379.1,0.0,-0.002,19.34,90.6,899.58,0.0,1.272,332.8
1777,-1.972,-0.1669999999999999,-1.277,379.5,-0.005,-0.003,19.33,90.7,899.58,0.0,1.378,334.7
1778,-1.954,-0.068,-1.277,382.9,-0.005,-0.001,19.34,90.7,899.58,0.0,1.439,334.8
1779,-1.7619999999999998,0.1639999999999999,-1.277,385.5,-0.005,-0.005,19.31,90.7,899.58,0.0,1.274,331.3
1780,-1.676,-0.031,-1.277,382.7,0.0,-0.002,19.36,90.6,899.58,0.0,1.4380000000000002,328.7
1781,-1.671,-0.181,-1.277,383.4,-0.005,-0.004,19.44,90.7,899.58,0.0,1.399,329.1
1782,-1.673,-0.0409999999999999,-1.277,381.6,0.0,-0.003,19.39,90.7,899.58,0.0,1.429,328.5
1783,-1.673,0.153,-1.277,379.6,0.005,-0.002,19.34,90.7,899.58,0.0,1.386,330.2
1784,-1.673,0.187,-1.277,375.7,-0.005,-0.004,19.36,90.6,899.52,0.0,1.354,331.7
1785,-1.741,0.191,-1.277,374.2,0.005,-0.003,19.39,90.6,899.52,0.0,1.399,328.5
1786,-1.946,0.204,-1.277,373.5,0.0,-0.003,19.41,90.6,899.46,0.0,1.4,328.1
1787,-1.972,0.204,-1.277,373.6,0.0,-0.004,19.44,90.6,899.46,0.0,1.526,332.7
1788,-1.974,0.1119999999999999,-1.277,373.6,0.0,-0.002,19.34,90.4,899.46,0.0,1.342,336.3
1789,-1.974,-0.14,-1.28,373.0,-0.005,-0.003,19.39,90.4,899.4,0.0,1.489,334.3
1790,-1.974,-0.17,-1.286,372.8,-0.016,-0.003,19.43,90.4,899.4,0.0,1.495,336.9
1791,-1.974,-0.1119999999999999,-1.298,372.8,0.0,-0.005,19.34,90.4,899.4,0.0,1.386,336.8
1792,-1.974,-0.109,-1.3230000000000002,373.2,0.0,-0.003,19.3,90.3,899.4,0.0,1.431,332.4
1793,-1.974,-0.095,-1.2919999999999998,374.6,-0.005,-0.002,19.34,90.3,899.35,0.0,1.525,331.3
1794,-1.974,-0.123,-1.283,376.3,0.0,-0.004,19.33,90.3,899.41,0.0,1.461,332.6
1795,-1.974,-0.181,-1.286,377.9,-0.027,-0.003,19.41,90.3,899.35,0.0,1.457,335.4
1796,-1.974,-0.184,-1.277,379.0,0.005,-0.003,19.25,90.2,899.29,0.0,1.5659999999999998,336.0
1797,-1.974,-0.204,-1.28,380.1,0.0,-0.004,19.36,90.2,899.29,0.0,1.3630000000000002,335.8
1798,-1.972,-0.204,-1.277,381.0,-0.011,-0.002,19.3,90.2,899.29,0.0,1.4,338.3
1799,-1.962,-0.204,-1.277,382.2,-0.021,-0.005,19.3,90.2,899.23,0.0,1.361,335.6
1800,-1.863,-0.204,-1.277,383.0,0.005,-0.005,19.38,90.3,899.23,0.0,1.361,332.2
1801,-1.711,-0.204,-1.277,383.6,-0.021,-0.005,19.28,90.2,899.22,0.0,1.527,329.8
1802,-1.671,-0.204,-1.277,383.7,-0.048,-0.003,19.38,90.3,899.29,0.0,1.619,330.4
1803,-1.673,-0.204,-1.277,384.1,-0.016,-0.004,19.26,90.2,899.23,0.0,1.487,331.1
1804,-1.673,-0.181,-1.277,384.2,0.0,-0.004,19.26,90.3,899.29,0.0,1.4409999999999998,330.5
1805,-1.673,-0.204,-1.277,384.6,-0.005,-0.003,19.28,90.2,899.29,0.0,1.396,329.6
1806,-1.671,-0.126,-1.277,385.4,-0.005,-0.004,19.38,90.2,899.29,0.0,1.6569999999999998,330.7
1807,-1.673,0.102,-1.277,386.1,0.0,-0.004,19.26,90.3,899.29,0.0,1.416,327.7
1808,-1.671,0.02,-1.277,386.9,-0.016,-0.004,19.46,90.3,899.29,0.0,1.304,327.6
1809,-1.671,0.0409999999999999,-1.277,387.9,-0.016,-0.005,19.26,90.2,899.29,0.0,1.581,327.8
1810,-1.671,0.204,-1.277,388.1,-0.011,-0.006,19.38,90.2,899.23,0.0,1.661,325.5
1811,-1.671,0.204,-1.277,388.4,0.011,-0.003,19.43,90.2,899.23,0.0,1.4480000000000002,323.5
1812,-1.671,0.204,-1.277,388.4,-0.011,-0.002,19.3,90.1,899.23,0.0,1.266,321.3
1813,-1.671,0.204,-1.277,388.3,0.0,-0.003,19.35,90.1,899.17,0.0,1.508,320.5
1814,-1.668,0.204,-1.277,388.0,0.0,-0.005,19.38,90.1,899.23,0.0,1.455,319.7
1815,-1.668,0.204,-1.277,387.4,0.0,-0.004,19.43,90.1,899.23,0.0,1.391,322.9
1816,-1.671,0.204,-1.277,387.3,-0.005,-0.003,19.35,90.0,899.23,0.0,1.47,321.1
1817,-1.668,0.208,-1.277,387.2,0.0,-0.003,19.43,90.0,899.23,0.0,1.516,326.4
1818,-1.668,0.2689999999999999,-1.277,387.2,0.0,-0.003,19.49,89.9,899.17,0.0,1.295,325.1
1819,-1.668,0.204,-1.277,388.0,-0.005,-0.003,19.48,89.7,899.17,0.0,1.3259999999999998,325.4
1820,-1.671,0.204,-1.277,388.7,-0.005,-0.002,19.41,89.7,899.23,0.0,1.357,324.9
1821,-1.668,0.204,-1.277,389.3,0.0,-0.002,19.48,89.6,899.23,0.0,1.5619999999999998,327.6
1822,-1.671,0.204,-1.277,389.2,-0.011,-0.004,19.45,89.6,899.17,0.0,1.232,329.3
1823,-1.671,0.204,-1.277,389.4,-0.005,-0.002,19.43,89.5,899.23,0.0,1.36,335.6
1824,-1.671,0.204,-1.277,389.5,0.0,-0.002,19.46,89.4,899.23,0.0,1.1740000000000002,328.9
1825,-1.671,0.204,-1.277,389.8,0.0,-0.002,19.48,89.5,899.17,0.0,1.108,325.4
1826,-1.671,0.204,-1.277,390.2,0.0,-0.002,19.43,89.5,899.17,0.0,1.141,331.1
1827,-1.671,0.204,-1.277,390.5,-0.011,-0.005,19.41,89.5,899.17,0.0,1.287,330.1
1828,-1.668,0.204,-1.277,390.5,0.0,-0.005,19.48,89.5,899.17,0.0,0.8109999999999999,328.4
1829,-1.668,0.204,-1.274,390.7,0.0,-0.003,19.43,89.5,899.17,0.0,0.845,331.0
1830,-1.671,0.204,-1.277,391.8,0.0,-0.002,19.48,89.5,899.17,0.0,0.98,330.6
1831,-1.668,0.201,-1.262,393.0,-0.005,-0.002,19.46,89.6,899.17,0.0,0.875,329.2
1832,-1.671,0.204,-1.234,393.1,-0.005,-0.002,19.43,89.5,899.17,0.0,0.988,335.5
1833,-1.671,0.204,-1.247,393.1,0.0,-0.003,19.41,89.5,899.23,0.0,0.946,336.0
1834,-1.671,0.204,-1.195,392.2,0.0,-0.002,19.36,89.6,899.17,0.0,0.961,341.3
1835,-1.668,0.204,-1.204,391.9,0.0,-0.003,19.4,89.6,899.17,0.0,0.888,342.6
1836,-1.671,0.204,-1.198,392.5,-0.005,-0.003,19.46,89.6,899.11,0.0,0.929,345.7
1837,-1.671,0.204,-1.21,392.6,-0.005,-0.004,19.38,89.6,899.11,0.0,1.068,338.6
1838,-1.668,0.204,-1.18,393.0,0.005,-0.003,19.36,89.6,899.17,0.0,0.75,345.8
1839,-1.668,0.204,-1.216,392.7,0.0,-0.002,19.43,89.6,899.11,0.0,0.74,342.9
1840,-1.671,0.201,-1.228,392.6,0.0,-0.002,19.36,89.6,899.11,0.0,0.6559999999999999,345.6
1841,-1.671,0.157,-1.259,391.7,-0.005,-0.003,19.4,89.6,899.17,0.0,0.7490000000000001,341.3
1842,-1.671,0.1669999999999999,-1.259,392.1,0.0,-0.003,19.5,89.6,899.11,0.0,0.87,343.4
1843,-1.671,0.204,-1.158,394.4,0.0,-0.001,19.43,89.6,899.05,0.0,0.838,342.2
1844,-1.671,0.204,-1.119,395.1,-0.005,-0.002,19.36,89.6,899.11,0.0,1.095,338.3
1845,-1.661,0.204,-1.018,397.6,-0.005,-0.002,19.35,89.7,899.11,0.0,0.932,338.2
1846,-1.514,0.204,-0.946,399.0,-0.005,-0.002,19.36,89.7,899.11,0.0,0.965,340.5
1847,-1.3769999999999998,0.204,-0.927,396.4,0.0,-0.004,19.45,89.6,899.11,0.0,1.157,333.3
1848,-1.372,0.204,-0.97,392.7,-0.005,-0.004,19.36,89.7,899.11,0.0,0.994,331.1
1849,-1.45,0.204,-1.009,391.3,0.0,-0.002,19.33,89.7,899.11,0.0,0.866,331.6
1850,-1.645,0.204,-1.022,392.9,-0.005,-0.002,19.33,89.6,899.11,0.0,0.86,333.6
1851,-1.671,0.198,-1.043,394.8,-0.005,-0.001,19.35,89.7,899.11,0.0,0.967,334.1
1852,-1.668,0.198,-1.0,394.0,0.0,-0.003,19.33,89.6,899.11,0.0,1.009,332.5
1853,-1.668,0.204,-0.961,394.8,-0.011,-0.003,19.35,89.7,899.11,0.0,0.918,329.7
1854,-1.6230000000000002,0.204,-0.921,398.0,0.0,-0.003,19.41,89.7,899.18,0.0,0.943,328.0
1855,-1.4069999999999998,0.204,-0.915,401.3,-0.011,-0.002,19.26,89.7,899.11,0.0,1.117,327.2
1856,-1.369,0.204,-0.912,399.5,-0.011,-0.004,19.43,89.8,899.18,0.0,1.294,325.5
1857,-1.369,0.204,-0.912,395.2,0.0,-0.003,19.36,89.6,899.11,0.0,1.317,325.2
1858,-1.367,0.204,-0.924,392.1,-0.011,-0.002,19.3,89.7,899.11,0.0,1.158,325.2
1859,-1.369,0.204,-0.921,394.4,-0.005,-0.003,19.41,89.7,899.18,0.0,1.11,321.7
1860,-1.369,0.204,-0.912,396.6,-0.005,-0.003,19.43,89.8,899.11,0.0,1.221,323.5
1861,-1.369,0.204,-0.912,398.2,-0.016,-0.001,19.36,89.7,899.11,0.0,1.272,322.9
1862,-1.367,0.204,-0.912,397.5,0.0,-0.002,19.36,89.8,899.18,0.0,1.231,324.1
1863,-1.367,0.204,-0.912,402.5,-0.005,-0.002,19.4,89.8,899.18,0.0,1.197,326.4
1864,-1.364,0.204,-0.912,406.3,-0.011,-0.002,19.43,89.8,899.18,0.0,1.324,325.2
1865,-1.357,0.204,-0.912,406.9,0.0,-0.002,19.36,89.9,899.24,0.0,1.3,326.5
1866,-1.197,0.204,-0.912,407.2,-0.005,-0.003,19.38,89.9,899.18,0.0,1.415,323.9
1867,-1.071,0.204,-0.912,407.2,-0.005,-0.003,19.4,89.8,899.24,0.0,1.29,327.9
1868,-1.0659999999999998,0.204,-0.912,407.2,0.0,-0.002,19.35,89.9,899.24,0.0,1.38,331.4
1869,-1.063,0.204,-0.912,407.2,0.0,-0.003,19.41,89.9,899.24,0.0,1.216,328.9
1870,-1.0659999999999998,0.204,-0.912,407.6,-0.016,-0.002,19.38,89.8,899.24,0.0,1.275,332.5
1871,-1.0659999999999998,0.204,-0.912,407.9,0.0,-0.002,19.45,89.9,899.24,0.0,1.362,332.3
1872,-1.063,0.204,-0.912,407.3,-0.011,-0.003,19.4,89.8,899.24,0.0,1.267,332.4
1873,-1.0659999999999998,0.204,-0.912,406.4,-0.011,-0.003,19.46,89.8,899.24,0.0,1.318,326.7
1874,-1.175,0.204,-0.912,405.2,-0.005,-0.002,19.41,89.8,899.3,0.0,1.426,328.8
1875,-1.367,0.204,-0.912,403.1,-0.005,-0.003,19.48,89.7,899.24,0.0,1.491,331.4
1876,-1.42,0.181,-0.915,399.2,-0.011,-0.002,19.46,89.7,899.36,0.0,1.207,326.4
1877,-1.668,-0.17,-1.043,399.4,-0.021,-0.002,19.46,89.7,899.3,0.0,1.256,329.3
1878,-1.835,-0.2319999999999999,-1.243,402.1,-0.016,-0.001,19.46,89.7,899.36,0.0,1.131,330.1
1879,-1.974,-0.6,-1.277,403.7,-0.005,-0.003,19.45,89.6,899.36,0.0,1.393,328.4
1880,-1.992,-0.613,-1.277,401.8,-0.005,-0.003,19.5,89.7,899.36,0.0,1.249,329.8
1881,-2.222,-0.617,-1.277,400.7,0.0,-0.002,19.48,89.7,899.36,0.0,1.335,328.9
1882,-2.278,-0.8079999999999999,-1.277,396.8,-0.005,-0.004,19.5,89.8,899.36,0.0,1.344,330.6
1883,-2.278,-1.022,-1.332,395.4,0.0,-0.002,19.51,89.8,899.36,0.0,1.349,324.5
1884,-2.281,-1.022,-1.5930000000000002,397.0,-0.016,-0.002,19.41,89.7,899.42,0.0,1.161,324.9
1885,-2.281,-1.022,-1.639,400.3,-0.005,-0.003,19.46,89.7,899.42,0.0,1.279,328.2
1886,-2.278,-1.022,-1.642,401.8,0.0,-0.003,19.5,89.7,899.42,0.0,1.3219999999999998,333.1
1887,-2.278,-1.022,-1.642,402.2,0.0,-0.002,19.51,89.7,899.42,0.0,1.1740000000000002,330.8
1888,-2.278,-1.022,-1.642,403.0,-0.005,-0.004,19.5,89.7,899.42,0.0,1.226,333.1
1889,-2.278,-1.022,-1.642,403.7,-0.005,-0.003,19.45,89.7,899.42,0.0,1.278,331.4
1890,-2.278,-1.022,-1.611,403.8,0.0,-0.005,19.5,89.6,899.42,0.0,1.199,330.9
1891,-2.278,-1.022,-1.557,404.3,-0.005,-0.004,19.48,89.7,899.42,0.0,1.123,331.5
1892,-2.278,-1.022,-1.487,404.4,0.0,-0.002,19.46,89.7,899.48,0.0,1.047,333.7
1893,-2.278,-1.022,-1.432,405.0,-0.016,-0.005,19.48,89.6,899.42,0.0,1.092,335.0
1894,-2.281,-0.93,-1.329,405.6,0.011,-0.006,19.5,89.7,899.48,0.0,1.161,331.7
1895,-2.278,-0.78,-1.28,406.1,0.0,-0.004,19.45,89.8,899.48,0.0,1.15,329.4
1896,-2.281,-0.627,-1.28,404.2,-0.005,-0.003,19.43,89.9,899.48,0.0,1.186,332.5
1897,-2.278,-0.62,-1.286,402.2,0.005,-0.005,19.45,89.9,899.54,0.0,1.12,333.0
1898,-2.278,-0.624,-1.28,402.5,-0.005,-0.002,19.4,90.0,899.48,0.0,1.041,331.3
1899,-2.278,-0.644,-1.277,404.5,0.005,-0.002,19.48,90.0,899.42,0.0,0.945,331.8
1900,-2.278,-0.613,-1.277,401.4,-0.011,-0.003,19.36,90.0,899.42,0.0,1.068,331.3
1901,-2.278,-0.624,-1.28,399.0,-0.011,-0.003,19.4,90.1,899.48,0.0,1.052,335.2
1902,-2.281,-0.784,-1.277,400.6,-0.011,-0.002,19.4,90.2,899.48,0.0,1.015,334.9
1903,-2.286,-0.964,-1.277,401.1,-0.011,-0.005,19.41,90.2,899.48,0.0,1.074,335.6
1904,-2.521,-1.022,-1.277,401.4,0.0,-0.003,19.43,90.2,899.54,0.0,0.983,332.7
1905,-2.4330000000000003,-1.152,-1.277,400.6,-0.005,-0.002,19.4,90.2,899.48,0.0,0.994,335.7
1906,-2.286,-1.431,-1.277,399.4,-0.021,-0.004,19.38,90.3,899.54,0.0,0.92,337.3
1907,-2.278,-1.618,-1.277,398.1,0.005,-0.005,19.43,90.3,899.48,0.0,0.835,336.1
1908,-2.281,-1.84,-1.277,398.0,-0.011,-0.005,19.43,90.3,899.48,0.0,0.878,337.7
1909,-2.281,-1.84,-1.2919999999999998,397.7,-0.016,-0.003,19.35,90.4,899.48,0.0,0.963,339.2
1910,-2.281,-1.84,-1.487,397.3,-0.005,-0.005,19.43,90.4,899.54,0.0,0.933,340.3
1911,-2.278,-1.84,-1.621,398.2,0.0,-0.004,19.33,90.4,899.54,0.0,1.017,336.4
1912,-2.2880000000000003,-1.84,-1.642,400.6,-0.016,-0.006,19.4,90.5,899.54,0.0,1.062,338.8
1913,-2.298,-1.84,-1.642,402.4,0.0,-0.004,19.31,90.4,899.54,0.0,1.134,341.1
1914,-2.3040000000000003,-1.84,-1.642,401.1,-0.005,-0.006,19.38,90.4,899.54,0.0,1.176,335.9
1915,-2.2880000000000003,-1.84,-1.642,400.7,-0.016,-0.005,19.43,90.4,899.6,0.0,1.188,336.3
1916,-2.329,-1.84,-1.642,400.9,0.011,-0.005,19.36,90.5,899.6,0.0,1.334,334.6
1917,-2.407,-1.84,-1.642,400.3,0.011,-0.005,19.41,90.4,899.66,0.0,1.361,338.9
1918,-2.531,-1.84,-1.642,400.8,-0.032,-0.006,19.4,90.3,899.66,0.0,1.165,335.9
1919,-2.579,-1.84,-1.645,402.1,0.0,-0.004,19.45,90.4,899.72,0.0,1.081,334.6
1920,-2.557,-1.84,-1.642,404.5,0.0,-0.004,19.43,90.4,899.66,0.0,1.237,336.6
1921,-2.387,-1.84,-1.642,406.2,-0.005,-0.004,19.41,90.4,899.66,0.0,1.3130000000000002,334.6
1922,-2.2880000000000003,-1.84,-1.642,406.6,0.005,-0.005,19.38,90.4,899.66,0.0,1.272,336.9
1923,-2.281,-1.785,-1.642,407.4,-0.016,-0.003,19.33,90.4,899.72,0.0,1.128,336.2
1924,-2.281,-1.7380000000000002,-1.642,406.8,-0.005,-0.003,19.46,90.5,899.66,0.0,1.084,340.7
1925,-2.278,-1.632,-1.642,406.5,-0.016,-0.002,19.45,90.5,899.66,0.0,1.187,340.4
1926,-2.283,-1.584,-1.642,407.6,0.005,-0.005,19.36,90.5,899.66,0.0,1.16,340.7
1927,-2.281,-1.4409999999999998,-1.642,407.1,0.0,-0.003,19.41,90.5,899.66,0.0,1.238,340.7
1928,-2.387,-1.431,-1.642,403.8,0.0,-0.001,19.43,90.6,899.66,0.0,1.43,342.3
1929,-2.4730000000000003,-1.431,-1.663,403.3,-0.005,-0.003,19.38,90.7,899.72,0.0,1.281,345.2
1930,-2.364,-1.431,-1.663,405.4,-0.005,-0.003,19.38,90.7,899.72,0.0,1.123,341.0
1931,-2.283,-1.431,-1.648,406.9,-0.005,-0.003,19.41,90.7,899.72,0.0,1.245,340.4
1932,-2.278,-1.339,-1.642,408.3,-0.011,-0.004,19.41,90.8,899.78,0.0,1.162,335.8
1933,-2.278,-1.053,-1.642,407.9,0.0,-0.002,19.43,90.8,899.78,0.0,1.256,338.1
1934,-2.273,-1.022,-1.642,408.3,0.005,-0.004,19.41,90.9,899.78,0.0,1.144,338.3
1935,-2.106,-1.022,-1.642,408.0,0.005,-0.004,19.38,90.9,899.78,0.0,1.244,333.8
1936,-2.025,-1.022,-1.651,403.8,-0.011,-0.003,19.45,90.9,899.84,0.0,1.176,331.6
1937,-2.063,-1.022,-1.648,402.6,0.0,-0.002,19.48,90.9,899.84,0.0,1.146,334.4
1938,-2.017,-1.022,-1.648,404.3,0.011,-0.002,19.48,91.0,899.84,0.0,1.09,334.6
1939,-1.974,-1.022,-1.645,404.7,0.005,-0.002,19.38,90.9,899.84,0.0,1.042,332.6
1940,-1.974,-1.022,-1.645,403.8,0.0,-0.002,19.41,91.0,899.9,0.0,1.217,332.4
1941,-1.974,-1.012,-1.642,405.4,0.005,-0.001,19.4,91.0,899.9,0.0,0.933,331.7
1942,-1.969,-0.94,-1.642,407.4,0.005,-0.001,19.48,91.0,899.9,0.0,0.892,332.7
1943,-1.81,-0.767,-1.642,408.2,0.005,-0.001,19.48,91.0,899.96,0.0,0.935,334.9
1944,-1.673,-0.637,-1.642,407.2,0.005,0.0,19.51,90.9,899.96,0.0,0.96,329.8
1945,-1.671,-0.613,-1.642,404.2,0.069,0.0,19.43,91.0,899.96,0.0,1.104,331.7
1946,-1.671,-0.613,-1.642,401.1,0.059,0.003,19.48,91.1,899.96,0.0,1.037,330.1
1947,-1.671,-0.613,-1.642,400.6,0.17,0.002,19.41,91.0,899.96,0.0,1.116,326.4
1948,-1.671,-0.613,-1.642,398.7,0.287,0.008,19.4,91.1,899.96,0.0,1.129,327.2
1949,-1.671,-0.613,-1.642,398.3,0.309,0.0139999999999999,19.36,91.1,899.96,0.0,1.046,327.9
1950,-1.671,-0.613,-1.642,399.7,0.319,0.016,19.46,91.1,899.96,0.0,1.022,327.6
1951,-1.666,-0.603,-1.642,399.8,0.319,0.016,19.53,91.1,900.02,0.0,1.138,326.0
1952,-1.514,-0.477,-1.642,400.0,0.319,0.016,19.43,91.1,900.02,0.0,1.226,329.4
1953,-1.367,-0.313,-1.639,400.6,0.319,0.016,19.51,91.1,900.08,0.0,1.422,330.7
1954,-1.367,-0.208,-1.508,402.6,0.3670000000000001,0.016,19.5,91.1,900.08,0.0,1.3030000000000002,328.5
1955,-1.324,-0.204,-1.289,401.9,0.74,0.018,19.45,91.1,900.08,0.0,1.269,330.7
1956,-1.096,-0.204,-1.277,402.9,0.899,0.025,19.56,91.0,900.14,0.0,1.224,327.7
1957,-1.071,-0.204,-1.277,406.2,0.7290000000000001,0.018,19.53,91.1,900.14,0.0,1.149,328.1
1958,-1.063,-0.204,-1.277,407.3,0.7020000000000001,0.02,19.53,91.1,900.14,0.0,1.152,329.5
1959,-1.063,-0.204,-1.277,408.2,0.7609999999999999,0.025,19.41,91.0,900.14,0.0,1.179,331.1
1960,-0.8909999999999999,-0.204,-1.137,407.1,0.984,0.047,19.51,91.1,900.14,0.0,1.286,334.0
1961,-0.759,-0.204,-0.912,405.7,1.516,0.049,19.45,90.9,900.14,0.0,1.202,337.8
1962,-0.759,-0.204,-0.912,405.2,1.596,0.059,19.45,91.0,900.21,0.0,1.063,341.8
1963,-0.916,-0.204,-0.912,406.5,1.591,0.053,19.46,91.0,900.14,0.0,1.079,341.5
1964,-0.952,-0.204,-0.873,406.0,1.612,0.08,19.48,91.0,900.14,0.0,1.099,339.2
1965,-0.77,-0.249,-0.5589999999999999,405.3,2.144,0.092,19.54,91.0,900.21,0.0,1.007,336.4
1966,-0.5670000000000001,-0.5760000000000001,-0.243,403.8,2.9,0.126,19.48,91.1,900.14,0.0,0.981,335.5
1967,-0.172,-0.613,0.286,402.5,3.905,0.174,19.46,91.1,900.21,0.0,1.004,334.4
1968,0.395,-0.613,0.879,401.0,5.204,0.2319999999999999,19.46,91.1,900.14,0.0,1.062,334.4
1969,0.952,-0.613,1.487,400.4,6.353,0.289,19.45,91.1,900.21,0.0,1.023,336.2
1970,1.281,-0.613,1.821,402.0,6.901,0.316,19.38,91.1,900.21,0.0,1.124,331.3
1971,1.367,-0.613,1.979,403.2,7.04,0.3289999999999999,19.46,91.2,900.21,0.0,1.036,328.5
1972,1.169,-0.613,1.645,405.0,6.693,0.305,19.48,91.2,900.21,0.0,1.134,328.5
1973,1.271,-0.613,1.669,405.7,6.72,0.312,19.45,91.3,900.21,0.0,1.031,329.7
1974,1.2,-0.613,1.654,406.6,6.603,0.309,19.45,91.3,900.27,0.0,1.189,326.6
1975,1.045,-0.613,1.5719999999999998,407.4,6.103,0.292,19.45,91.3,900.27,0.0,1.242,326.7
1976,0.772,-0.613,1.2919999999999998,408.3,6.023,0.2739999999999999,19.46,91.4,900.33,0.0,1.2990000000000002,326.1
1977,0.992,-0.613,1.557,408.6,6.215,0.296,19.5,91.4,900.27,0.0,1.198,326.6
1978,1.415,-0.613,1.946,409.0,7.01,0.33,19.48,91.3,900.33,0.0,1.11,328.6
1979,2.6,-0.613,3.113,407.7,9.63,0.456,19.51,91.4,900.33,0.0,1.208,329.8
